-3.91709 -0.0882377 -3.82885
1.02381 -0.0235996 1.04741
1.02611 0.00149021 1.02462
1.31926 0.0232903 1.29597
1.1898 0.0349656 1.15483
1.24015 0.0459775 1.19418
0.89452 0.0472242 0.847296
0.721442 0.0470314 0.67441
0.986964 0.0549314 0.932033
1.08981 0.062798 1.02701
1.23822 0.0721486 1.16607
1.10108 0.0760508 1.02503
0.903249 0.0759752 0.827274
0.99863 0.0800006 0.91863
1.1305 0.0864222 1.04408
1.23282 0.0935534 1.13926
1.02058 0.0942409 0.926337
1.00446 0.0961466 0.908315
1.10279 0.100727 1.00206
0.997398 0.101988 0.89541
0.97059 0.103444 0.867146
1.1919 0.110328 1.08157
1.0407 0.11157 0.929128
1.0505 0.113941 0.936559
0.951153 0.114103 0.83705
0.999529 0.116382 0.883147
1.09808 0.120649 0.977429
1.09449 0.123739 0.970748
0.969183 0.123689 0.845494
1.05986 0.126835 0.93302
1.30971 0.134938 1.17477
1.05003 0.134345 0.915684
1.03789 0.135314 0.902572
1.0537 0.137143 0.916562
0.677484 0.130475 0.547009
1.15412 0.138545 1.01558
1.05974 0.140651 0.919088
1.02809 0.142073 0.886015
1.17151 0.146955 1.02456
1.30478 0.153337 1.15144
0.999346 0.150935 0.84841
1.23887 0.156483 1.08239
1.3331 0.162233 1.17087
0.940906 0.157597 0.783309
0.949971 0.156747 0.793225
1.36448 0.166099 1.19838
0.904357 0.161062 0.743295
1.30728 0.168836 1.13844
1.25315 0.17208 1.08107
0.978332 0.168799 0.809534
0.983342 0.168301 0.815041
1.22063 0.17383 1.04679
0.982674 0.17178 0.810894
1.01283 0.172323 0.840506
1.14025 0.175917 0.964338
1.09821 0.177328 0.920879
1.02468 0.177182 0.847499
1.21776 0.182145 1.03562
1.00851 0.180556 0.827958
1.11823 0.18312 0.935108
0.754465 0.176745 0.57772
0.954203 0.178547 0.775656
1.04013 0.181274 0.858859
0.973334 0.181463 0.791871
0.898095 0.180383 0.717711
0.76323 0.177162 0.586068
1.23831 0.18637 1.05194
1.03858 0.186626 0.851952
1.20739 0.191559 1.01583
1.07668 0.191843 0.88484
0.875368 0.188415 0.686953
1.16535 0.193792 0.971561
0.830924 0.189235 0.641689
1.07405 0.193073 0.880977
0.82754 0.189588 0.637952
0.933285 0.190677 0.742608
1.17577 0.196743 0.979024
1.00542 0.196353 0.809071
1.45858 0.207201 1.25138
1.22311 0.208122 1.01498
1.21365 0.209896 1.00375
1.04206 0.207962 0.834094
0.77033 0.20169 0.56864
0.976613 0.203449 0.773164
0.993047 0.204494 0.788553
0.554811 0.195363 0.359448
0.814563 0.196681 0.617882
0.570978 0.191186 0.379792
0.74427 0.192043 0.552228
0.824968 0.193702 0.631266
0.7677 0.193092 0.574608
0.919971 0.196272 0.723699
0.829033 0.195888 0.633145
0.628061 0.1915 0.436561
0.734862 0.191749 0.543113
0.879232 0.194812 0.68442
1.05725 0.200351 0.856896
1.17022 0.206119 0.964097
0.897267 0.203767 0.693501
0.903998 0.203702 0.700296
1.07134 0.207809 0.86353
0.961116 0.2078 0.753317
0.796514 0.204762 0.591751
0.936706 0.206751 0.729955
1.17614 0.213216 0.962924
1.1979 0.217442 0.980459
0.806489 0.211764 0.594724
0.742189 0.208295 0.533894
0.653364 0.204492 0.448871
0.630921 0.201764 0.429157
0.782278 0.203317 0.578961
1.06973 0.210174 0.859551
0.634596 0.203956 0.43064
0.672409 0.20221 0.4702
0.808909 0.204095 0.604814
0.857824 0.205939 0.651885
1.19111 0.214518 0.976587
0.886221 0.212443 0.673778
0.885965 0.212388 0.673577
0.713703 0.208848 0.504855
1.08903 0.215714 0.873311
0.766026 0.211932 0.554094
1.11325 0.218469 0.894783
0.88262 0.216759 0.665861
0.660489 0.211621 0.448868
0.854571 0.213557 0.641014
0.756387 0.212075 0.544312
0.946092 0.215692 0.7304
1.00933 0.218984 0.790348
0.928248 0.219297 0.708951
0.741473 0.215837 0.525636
0.887321 0.217684 0.669637
0.698443 0.214327 0.484116
0.709379 0.213022 0.496357
0.90788 0.216622 0.691258
0.819113 0.216352 0.602761
0.716254 0.214204 0.502051
0.859364 0.216446 0.642918
0.709982 0.214166 0.495816
0.785473 0.214881 0.570592
0.855775 0.21675 0.639025
1.21547 0.22591 0.989562
0.677692 0.218897 0.458795
0.674285 0.216216 0.458069
1.04459 0.223032 0.821555
1.00751 0.225569 0.781942
0.825432 0.223447 0.601985
0.756988 0.221403 0.535586
0.738301 0.220068 0.518233
0.387447 0.211409 0.176038
0.6057 0.211641 0.394059
0.749756 0.214102 0.535654
0.745938 0.214899 0.53104
0.730511 0.214983 0.515528
0.767965 0.215934 0.552031
0.856665 0.218473 0.638193
0.644243 0.215154 0.429088
0.73632 0.21581 0.52051
0.719396 0.215626 0.50377
0.744243 0.216113 0.52813
0.952695 0.221078 0.731617
0.531357 0.214284 0.317073
0.887538 0.219281 0.668257
0.573004 0.214449 0.358555
0.828778 0.218018 0.610759
0.784455 0.218607 0.565847
0.777599 0.219012 0.558587
0.84337 0.220905 0.622465
0.697104 0.218782 0.478322
0.758399 0.219355 0.539044
0.882375 0.222429 0.659946
0.660394 0.219146 0.441248
0.61757 0.216835 0.400735
0.517229 0.213241 0.303988
0.865819 0.21894 0.646879
0.66774 0.217014 0.450726
0.569763 0.214132 0.355631
0.910891 0.220255 0.690636
0.457866 0.212989 0.244877
0.892935 0.219433 0.673501
0.722568 0.218502 0.504065
0.775211 0.219631 0.55558
