-5.17423 -0.0613283 -5.11291
1.24442 -0.0175517 1.26197
1.2569 0.00012227 1.25678
1.62336 0.0148015 1.60856
1.46734 0.0224744 1.44487
1.53134 0.0294362 1.5019
1.10643 0.0299353 1.0765
0.892949 0.0294219 0.863527
1.22005 0.0341808 1.18587
1.34742 0.0389616 1.30845
1.531 0.0446783 1.48632
1.36253 0.0468267 1.3157
1.11851 0.0463508 1.07216
1.23558 0.0485406 1.18704
1.39811 0.0523277 1.34578
1.5245 0.0565831 1.46792
1.26305 0.0566396 1.20641
1.24271 0.0574607 1.18525
1.36361 0.0600454 1.30356
1.2336 0.0604975 1.1731
1.20015 0.061072 1.13908
1.47273 0.0651875 1.40754
1.28655 0.0656603 1.22089
1.29831 0.0668369 1.23147
1.17556 0.0665941 1.10896
1.23475 0.0677326 1.16702
1.35609 0.0701847 1.28591
1.35174 0.0718797 1.27986
1.19716 0.0715237 1.12564
1.30857 0.0732358 1.23534
1.61669 0.0781853 1.5385
1.29703 0.0774894 1.21954
1.28164 0.07776 1.20388
1.30087 0.0786112 1.22226
0.836711 0.073965 0.762746
1.42339 0.0788853 1.34451
1.3076 0.0800082 1.2276
1.2686 0.0806403 1.18796
1.44541 0.083509 1.3619
1.61012 0.0873529 1.52277
1.234 0.0854735 1.14853
1.52891 0.0887146 1.4402
1.64555 0.092121 1.55343
1.16238 0.0887639 1.07362
1.17279 0.0878321 1.08496
1.68364 0.0935733 1.59006
1.11713 0.0900038 1.02712
1.61332 0.0946868 1.51864
1.54736 0.0964782 1.45088
1.20876 0.0939897 1.11477
1.21442 0.093292 1.12112
1.50683 0.0965442 1.41029
1.21395 0.0948972 1.11905
1.25083 0.0949 1.15593
1.40796 0.0969057 1.31105
1.3565 0.0975014 1.259
1.26599 0.0970661 1.16893
1.50408 0.0999417 1.40414
1.24663 0.098574 1.14806
1.38177 0.0998715 1.2819
0.933443 0.0953876 0.838055
1.17895 0.0962014 1.08275
1.28508 0.097672 1.1874
1.20307 0.09749 1.10558
1.11036 0.0964654 1.01389
0.943918 0.0940528 0.849865
1.52942 0.0997189 1.4297
1.28433 0.0996022 1.18473
1.49274 0.102452 1.39028
1.3323 0.102279 1.23003
1.0842 0.0996663 0.984538
1.44146 0.102772 1.33869
1.02976 0.0994657 0.93029
1.32911 0.101576 1.22754
1.02562 0.0989721 0.926652
1.15567 0.0993165 1.05635
1.45489 0.102919 1.35197
1.24572 0.102326 1.1434
1.80474 0.10898 1.69576
1.51596 0.109188 1.40677
1.50473 0.109873 1.39486
1.29354 0.108148 1.18539
0.958304 0.10361 0.854694
1.21191 0.104315 1.10759
1.23239 0.104616 1.12777
0.69212 0.0983084 0.593812
1.01126 0.0987846 0.91248
0.710919 0.0949117 0.616007
0.923878 0.0951603 0.828718
